Player,PlayerID,Tms,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jan van Breda Kolff,vanbrja01,DEN,SF,23,84,,19.5,1.8,4.1,0.453,0.0,0.0,0.0,1.8,4.0,0.457,0.453,2.1,2.5,0.839,1.4,2.8,4.3,2.2,0.6,0.5,1.5,2.0,5.8
Jim Bradley,bradlji01,KEN,PF,22,56,,16.5,2.6,5.8,0.44,0.0,0.1,0.0,2.6,5.8,0.446,0.44,1.4,1.8,0.738,1.8,3.3,5.1,1.2,0.5,0.5,1.3,2.0,6.5
Jim Eakins,eakinji01,UTS,PF,28,84,,30.5,4.5,9.0,0.503,0.0,0.0,,4.5,9.0,0.503,0.503,3.5,4.1,0.836,2.5,4.7,7.2,1.7,0.7,1.0,2.1,3.1,12.5
Jim O'Brien,obrieji02,MMS,SF,23,47,,13.0,1.9,4.3,0.433,0.1,0.6,0.231,1.7,3.8,0.463,0.448,1.0,1.3,0.783,1.0,1.6,2.6,1.7,0.8,0.5,1.6,1.2,4.9
Jimmy Foster,fosteja01,SSL,PG,23,41,,19.7,1.9,5.1,0.373,0.0,0.1,0.0,1.9,5.0,0.384,0.373,0.7,0.8,0.794,0.5,1.4,1.8,3.5,1.0,0.1,2.1,2.9,4.5
Jimmy O'Brien,obrieji01,SDA,PG,24,79,,25.8,2.7,6.6,0.4,0.1,0.4,0.118,2.6,6.2,0.42,0.404,1.6,1.8,0.88,0.6,1.7,2.4,5.6,1.1,0.0,2.4,1.9,6.9
Joe Caldwell,caldwjo01,SSL,SF,33,25,,33.6,6.4,13.0,0.494,0.1,0.3,0.429,6.3,12.8,0.495,0.498,1.6,3.5,0.448,1.8,2.7,4.4,5.1,2.0,0.4,3.0,3.1,14.6
Joe Hamilton,hamiljo01,KEN,PG,26,9,,13.8,1.7,4.4,0.375,0.3,0.6,0.6,1.3,3.9,0.343,0.413,0.6,0.7,0.833,0.2,1.0,1.2,2.3,0.4,0.0,1.0,1.4,4.2
John Roche,rochejo01,"KEN,UTS",PG,25,58,,23.9,4.2,8.8,0.473,0.2,0.8,0.295,3.9,8.0,0.49,0.486,1.5,1.8,0.802,0.4,1.2,1.6,3.3,0.8,0.1,1.8,1.8,10.0
John Williamson,willijo01,NYN,SG,23,75,,25.0,4.9,10.2,0.482,0.0,0.2,0.231,4.9,10.1,0.486,0.484,1.6,2.0,0.837,0.7,1.3,2.0,2.6,0.8,0.3,2.0,2.5,11.5
Johnny Neumann,neumajo01,"VIR,IND",SG,23,52,,17.9,3.6,8.6,0.418,0.4,1.5,0.269,3.2,7.1,0.45,0.442,1.0,1.4,0.693,0.8,0.9,1.7,2.6,0.5,0.2,1.6,2.5,8.6
Julius Erving,ervinju01,NYN,SF,24,84,,40.5,10.9,21.5,0.506,0.3,1.0,0.333,10.5,20.5,0.515,0.514,5.8,7.2,0.799,3.4,7.5,10.9,5.5,2.2,1.9,3.6,3.0,27.9
Julius Keye,keyeju01,MMS,PF,28,12,,19.4,1.0,3.9,0.255,0.0,0.0,,1.0,3.9,0.255,0.255,0.5,0.7,0.75,1.3,3.3,4.6,0.2,0.3,0.4,0.7,2.2,2.5
Kevin Joyce,joyceke01,IND,SG,23,81,,34.9,6.5,15.4,0.426,0.1,0.5,0.19,6.4,14.9,0.434,0.429,1.8,2.2,0.789,0.7,1.3,2.0,4.0,1.3,0.3,1.9,3.2,14.9
Lamar Green,greenla01,VIR,PF,27,51,,16.8,2.3,5.3,0.426,0.0,0.0,,2.3,5.3,0.426,0.426,0.8,1.1,0.741,1.7,3.3,5.0,0.9,0.3,0.5,1.2,2.7,5.3
Larry Finch,finchla01,MMS,SG,23,63,,30.0,4.2,9.4,0.445,0.3,0.8,0.377,3.9,8.6,0.452,0.462,1.8,2.1,0.865,0.7,1.6,2.3,3.0,0.8,0.1,1.4,2.6,10.5
Larry Kenon,kenonla01,NYN,PF,22,84,,37.7,8.0,15.8,0.509,0.0,0.0,0.5,8.0,15.8,0.509,0.51,2.6,3.4,0.77,3.3,7.4,10.7,1.5,1.3,0.4,2.5,2.7,18.7
Larry Miller,millela01,UTS,SG,28,5,,5.2,0.6,1.8,0.333,0.0,0.0,,0.6,1.8,0.333,0.333,0.6,0.6,1.0,0.2,0.0,0.2,0.8,0.2,0.0,0.4,0.0,1.8
Lee Davis,davisle01,SDA,PF,29,75,,24.5,5.2,9.8,0.528,0.1,0.2,0.25,5.1,9.6,0.534,0.531,1.5,2.3,0.669,2.4,4.2,6.6,1.5,0.5,0.5,1.2,2.4,11.9
Len Elmore,elmorle01,IND,C,22,77,,18.4,2.8,6.8,0.417,0.0,0.0,1.0,2.8,6.8,0.416,0.418,0.9,1.2,0.774,1.9,3.2,5.1,0.5,0.9,1.2,1.1,3.1,6.6
Lionel Billingy,billili01,VIR,PF,22,46,,22.2,3.3,7.6,0.427,0.0,0.0,0.0,3.3,7.6,0.43,0.427,2.0,3.1,0.65,2.3,3.8,6.1,1.1,0.9,0.2,2.7,2.4,8.5
Lloyd Batts,battsll01,VIR,SG,23,58,,22.7,4.3,11.7,0.366,0.7,2.5,0.286,3.6,9.2,0.388,0.397,1.0,1.6,0.617,1.2,2.2,3.4,1.8,1.3,0.1,1.5,1.8,10.3
Louie Dampier,dampilo01,KEN,PG,30,83,,34.7,7.2,14.4,0.5,0.5,1.2,0.396,6.7,13.2,0.51,0.516,1.9,2.4,0.809,0.5,2.0,2.5,5.4,1.1,0.6,1.8,1.7,16.8
Mack Calvin,calvima01,DEN,PG,27,74,,33.3,6.5,13.5,0.485,0.0,0.2,0.188,6.5,13.2,0.49,0.486,6.4,7.2,0.896,0.5,2.4,2.8,7.7,1.9,0.1,3.8,2.8,19.5
Marv Roberts,roberma01,KEN,SF,25,83,,16.5,2.4,5.6,0.43,0.0,0.0,0.0,2.4,5.6,0.431,0.43,1.5,2.0,0.774,1.1,1.9,3.0,1.2,0.3,0.0,1.2,2.4,6.4
Marvin Barnes,barnema01,SSL,PF,22,77,,39.9,10.1,20.3,0.498,0.0,0.0,0.0,10.1,20.2,0.499,0.498,3.8,5.7,0.67,5.4,10.2,15.6,3.2,1.2,1.8,4.0,4.3,24.0
Maurice Lucas,lucasma01,SSL,C,22,80,,30.8,5.5,11.7,0.467,0.0,0.1,0.222,5.5,11.6,0.47,0.469,2.3,2.9,0.786,3.5,6.7,10.2,3.6,1.1,0.8,2.6,3.8,13.2
Mel Daniels,danieme01,MMS,C,30,71,,23.2,4.1,9.1,0.45,0.0,0.0,,4.1,9.1,0.45,0.45,1.6,2.6,0.634,2.6,6.4,9.0,1.8,0.6,1.4,2.0,3.5,9.8
Mike Barr,barrmi01,SSL,SG,24,54,,24.8,2.5,5.0,0.506,0.0,0.0,0.0,2.5,4.9,0.509,0.506,0.5,0.8,0.683,0.4,1.4,1.8,3.3,1.2,0.3,1.9,2.2,5.6
Mike Gale,galemi01,NYN,PG,24,72,,22.6,3.2,6.8,0.463,0.1,0.3,0.304,3.1,6.5,0.471,0.471,1.0,1.3,0.791,1.3,1.9,3.3,2.3,1.2,0.7,1.5,1.8,7.4
Mike Green,greenmi01,DEN,C,23,81,,31.6,7.3,13.5,0.542,0.0,0.0,0.0,7.3,13.5,0.544,0.542,2.8,3.8,0.738,3.5,5.8,9.2,1.2,1.0,2.1,2.5,3.3,17.4
Mike Jackson,jacksmi01,VIR,PF,25,82,,24.7,4.7,8.8,0.528,0.0,0.0,0.333,4.6,8.8,0.528,0.528,2.8,3.6,0.786,2.2,3.3,5.6,1.0,0.6,0.2,2.6,3.8,12.2
Milt Williams,willimi01,SSL,PG,29,4,,23.8,2.8,4.8,0.579,0.0,0.0,,2.8,4.8,0.579,0.579,0.0,0.0,,1.0,2.3,3.3,3.0,2.5,0.0,2.5,2.5,5.5
Moses Malone,malonmo01,UTS,C,19,83,,38.6,7.1,12.5,0.571,0.0,0.0,0.0,7.1,12.5,0.572,0.571,4.5,7.1,0.635,5.5,9.1,14.6,1.0,1.0,1.5,3.9,3.5,18.8
Patrick McFarland,mcfarpa01,DEN,SG,23,70,,13.5,2.9,6.1,0.472,0.0,0.2,0.125,2.8,5.8,0.485,0.474,0.7,0.9,0.788,0.5,1.2,1.7,1.7,0.7,0.1,1.5,0.9,6.5
Ralph Simpson,simpsra01,DEN,SG,25,82,,34.9,8.5,16.8,0.505,0.0,0.1,0.083,8.5,16.6,0.509,0.505,3.7,4.9,0.754,1.3,3.5,4.8,5.4,2.0,0.2,3.8,2.6,20.6
Randy Denton,dentora01,UTS,C,25,75,,19.8,4.0,8.0,0.503,0.0,0.0,,4.0,8.0,0.503,0.503,1.2,1.6,0.767,2.1,4.3,6.3,1.2,0.4,0.6,1.3,2.3,9.2
Red Robbins,robbire01,"KEN,VIR",C,30,57,,31.2,5.4,11.4,0.474,0.1,0.2,0.3,5.3,11.2,0.476,0.476,2.8,3.3,0.866,2.7,4.6,7.3,2.0,0.5,0.5,1.7,1.9,13.7
Reggie Royals,royalre01,SDA,C,24,2,,5.5,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
Rich Jones,jonesri01,SAS,PF,28,83,,37.3,7.8,17.8,0.439,0.2,0.6,0.26,7.7,17.2,0.445,0.443,3.5,4.5,0.767,3.0,4.8,7.8,3.3,1.1,0.4,2.5,3.6,19.3
Rick Mount,mountri01,MMS,SG,28,26,,34.4,7.0,16.6,0.42,0.8,1.8,0.426,6.2,14.8,0.419,0.443,2.4,2.8,0.863,0.5,1.4,2.0,3.0,1.1,0.3,1.6,1.7,17.1
Roger Brown,brownro01,"MMS,UTS,IND",SF,32,56,,22.7,3.2,7.5,0.43,0.6,1.8,0.35,2.6,5.7,0.455,0.471,1.6,2.0,0.781,1.0,2.1,3.1,2.0,0.8,0.4,1.7,1.8,8.7
Ron Boone,boonero01,UTS,SG,28,84,,40.6,10.4,21.1,0.491,0.1,0.4,0.303,10.3,20.8,0.495,0.494,4.3,5.0,0.86,1.7,3.2,4.8,4.4,1.5,0.4,4.0,3.2,25.2
Ronald Thomas,thomaro01,KEN,PF,24,79,,10.5,1.5,3.2,0.449,0.0,0.0,0.333,1.4,3.2,0.451,0.451,0.7,1.5,0.479,1.6,2.2,3.8,0.6,0.6,0.2,0.9,1.7,3.6
Ronnie Robinson,robinro01,MMS,PF,23,10,,10.2,1.8,3.8,0.474,0.0,0.0,,1.8,3.8,0.474,0.474,0.4,0.6,0.667,1.0,1.7,2.7,0.4,0.5,0.0,0.7,1.4,4.0
Roy McPipe,mcpipro01,UTS,SG,24,5,,8.8,1.6,4.8,0.333,0.4,0.8,0.5,1.2,4.0,0.3,0.375,0.6,0.8,0.75,0.4,0.6,1.0,0.2,0.2,0.0,2.0,1.0,4.2
Scott English,englisc01,SDA,SF,24,71,,18.5,3.0,7.0,0.425,0.0,0.1,0.1,2.9,6.8,0.432,0.426,1.0,1.3,0.775,1.8,3.3,5.1,1.2,0.7,0.3,1.2,1.6,6.9
Stan Love,lovest01,SAS,PF,25,12,,5.3,1.1,2.5,0.433,0.0,0.0,,1.1,2.5,0.433,0.433,0.3,0.3,0.75,0.5,1.5,2.0,0.8,0.0,0.3,0.5,1.3,2.4
Steve Jones,jonesst01,SSL,SG,32,69,,27.3,4.2,9.5,0.439,0.1,0.3,0.211,4.1,9.2,0.446,0.442,2.5,3.0,0.83,0.6,2.2,2.8,2.9,0.8,0.1,2.1,1.9,10.9
Stew Johnson,johnsst01,"SDA,MMS",PF,30,81,,34.7,8.2,18.4,0.445,0.5,1.6,0.303,7.7,16.8,0.458,0.458,0.8,1.1,0.733,1.7,4.4,6.1,1.7,1.2,0.3,1.5,2.8,17.7
Swen Nater,natersw01,SAS,C,25,78,,34.8,6.3,11.7,0.542,0.0,0.0,0.0,6.3,11.7,0.542,0.542,2.4,3.2,0.752,4.7,11.7,16.4,1.2,0.6,1.1,2.4,3.1,15.1
Ted McClain,mcclate01,KEN,SG,28,72,,27.4,3.6,8.1,0.44,0.0,0.1,0.125,3.5,8.0,0.444,0.441,1.4,1.9,0.754,0.9,2.8,3.7,5.1,1.8,0.2,2.3,3.2,8.6
Terry Driscoll,driscte01,SSL,PF,27,30,,11.7,1.5,4.1,0.377,0.0,0.0,,1.5,4.1,0.377,0.377,0.7,0.9,0.741,1.2,1.7,2.9,1.1,0.3,0.2,0.9,1.7,3.7
Tim Bassett,basseti01,SDA,PF,23,72,,27.8,3.4,7.2,0.471,0.0,0.1,0.75,3.3,7.1,0.469,0.474,1.1,2.0,0.562,2.9,4.4,7.3,1.6,0.6,0.5,1.3,2.2,8.0
Tom Ingelsby,ingelto01,SSL,PG,23,22,,15.6,2.0,4.1,0.489,0.0,0.2,0.2,2.0,3.9,0.506,0.494,0.9,1.2,0.741,1.0,1.3,2.3,1.7,0.6,0.0,0.8,0.9,5.0
Tom Owens,owensto01,"SSL,MMS",C,25,82,,32.3,6.2,11.8,0.527,0.0,0.0,0.0,6.2,11.8,0.528,0.527,2.6,3.5,0.751,3.6,7.4,11.0,2.5,0.4,1.0,1.9,3.2,15.1
Travis Grant,granttr01,SDA,SF,25,53,,37.7,10.9,20.0,0.544,0.0,0.0,0.5,10.8,19.9,0.545,0.545,3.4,4.1,0.835,2.2,4.0,6.2,1.8,0.8,0.4,2.2,3.0,25.2
Wali Jones,joneswa02,UTS,SG,32,71,,18.9,3.0,7.4,0.405,0.1,0.4,0.24,2.9,7.0,0.413,0.41,1.4,1.7,0.823,0.2,0.9,1.1,2.1,0.6,0.0,1.1,2.1,7.5
Warren Jabali,jabalwa01,SDA,SG,28,62,,30.0,4.1,10.5,0.392,1.0,3.1,0.321,3.1,7.3,0.422,0.44,2.9,3.7,0.789,1.2,3.0,4.1,5.8,1.8,0.3,3.0,3.0,12.1
Wayne Pack,packwa01,IND,PG,24,21,,9.0,1.1,2.9,0.383,0.2,0.8,0.294,0.9,2.0,0.419,0.425,0.5,0.6,0.833,0.3,0.6,1.0,0.6,0.3,0.0,0.6,1.0,2.9
Wendell Ladner,ladnewe01,NYN,SF,26,25,,17.4,1.8,6.9,0.26,0.3,1.4,0.194,1.5,5.5,0.277,0.28,0.2,0.4,0.6,0.8,1.9,2.7,1.6,1.3,0.0,0.9,2.7,4.1
Wil Jones,joneswi02,KEN,SF,27,84,,32.0,5.5,11.3,0.483,0.0,0.1,0.0,5.5,11.2,0.486,0.483,1.7,2.3,0.735,2.4,4.9,7.2,3.0,1.3,0.8,2.4,4.2,12.6
William Franklin,frankwi01,SAS,PF,25,24,,7.5,1.3,3.5,0.376,0.0,0.0,0.0,1.3,3.5,0.381,0.376,0.6,1.0,0.652,1.6,1.8,3.4,0.4,0.1,0.1,0.8,1.5,3.3
Willie Sojourner,sojouwi01,NYN,C,26,79,,12.9,2.0,4.1,0.478,0.0,0.0,0.333,1.9,4.1,0.48,0.48,0.6,0.9,0.7,1.2,2.3,3.5,0.5,0.2,0.8,0.8,2.4,4.6
Willie Wise,wisewi01,VIR,SF,27,16,,35.9,8.0,18.5,0.432,0.1,0.3,0.25,7.9,18.3,0.435,0.434,4.8,6.9,0.694,2.0,4.4,6.4,3.4,1.6,0.2,2.8,3.1,20.9
